num,EDAD,P6_1,P6_5,P6_7_4,P6_7_5,P6_9_4,P6_9_5,P7_3,P7_4,P7_5,P7_6_1,P7_6_2,P7_6_3,P7_6_4,P7_6_5,P7_6_6,P7_8_4,P7_8_5,P7_8_6,P7_8_7,P7_15,P7_16_1,P7_16_2,P7_16_3,P7_16_4,P7_16_5,P7_16_6,P7_16_7,P7_16_8,P7_16_9,P7_16_10,P7_17_1,P7_18_1,P7_23,P7_28,DOMINIO,TLOC,ESTRATO,SEXO,ENT
984,39,2,0,0,0,0,0,1,3,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
985,18,1,1,1,2,2,1,1,6,3,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,0,2,U,1,2,2,9
986,10,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,2,U,1,2,2,9
987,32,2,0,0,0,0,0,1,10,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
988,25,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,0,2,U,1,2,1,9
989,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
990,21,2,0,0,0,0,0,1,5,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,4,1,U,1,2,1,9
991,37,1,4,2,2,2,1,1,2,3,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,6,2,U,1,2,2,9
992,26,1,4,2,2,2,1,1,4,3,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,4,1,U,1,2,1,9
993,40,1,2,2,2,2,1,1,12,3,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,5,1,U,1,2,1,9
994,15,1,2,1,2,1,1,1,2,3,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,2,1,9
995,26,1,3,2,2,1,1,1,2,3,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,0,2,U,1,2,2,9
996,16,1,3,1,2,1,1,1,5,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,0,2,U,1,2,1,9
997,41,1,4,2,2,2,1,1,4,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
998,33,1,8,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,3,1,U,1,2,2,9
999,48,1,2,2,1,1,1,1,6,3,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,0,1,U,1,3,1,9
1000,28,2,0,0,0,0,0,1,5,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,6,1,U,1,3,1,9
1001,29,2,0,0,0,0,0,1,3,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,0,2,U,1,3,2,9
1002,38,1,2,1,2,2,1,1,12,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,5,2,U,1,3,2,9
1003,29,1,5,2,2,1,1,1,9,3,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,U,1,3,2,9
1004,24,1,7,2,2,2,1,1,12,3,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,5,1,U,1,2,1,9
1005,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1006,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1007,17,2,0,0,0,0,0,1,4,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1008,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1009,10,2,0,0,0,0,0,1,4,1,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,U,1,3,1,9
1010,68,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1011,22,1,3,2,2,2,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,3,2,9
1012,55,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1013,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1014,20,2,0,0,0,0,0,1,8,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,4,1,U,1,2,1,9
1015,40,1,5,2,2,1,1,1,6,3,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,2,1,9
1016,49,2,0,0,0,0,0,1,5,3,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1017,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1018,27,1,7,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,4,1,U,1,3,2,9
1019,35,1,5,2,2,2,1,1,8,3,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1020,10,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
1021,44,1,2,2,2,2,1,1,7,3,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1022,50,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1023,51,1,8,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,5,1,U,1,2,1,9
1024,57,2,0,0,0,0,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1025,46,2,0,0,0,0,0,1,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,1,U,1,2,1,9
1026,45,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1027,15,1,2,2,2,1,1,1,5,3,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1028,31,1,8,2,2,1,1,1,8,3,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,4,1,U,1,2,1,9
1029,37,1,6,2,2,2,1,1,12,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,0,1,U,1,2,1,9
1030,7,1,5,2,2,1,1,1,6,1,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1031,46,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1032,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1033,70,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1034,53,1,8,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,U,1,3,1,9
1035,10,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
1036,53,1,1,2,2,2,1,1,1,3,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1037,50,1,3,2,2,2,1,1,5,3,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,0,2,U,1,3,2,9
1038,58,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1039,35,2,0,0,0,0,0,1,6,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,2,1,9
1040,19,1,2,2,2,1,1,1,10,3,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,0,2,U,1,2,1,9
1041,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1042,34,2,0,0,0,0,0,1,6,3,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,5,1,U,1,2,1,9
1043,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1044,45,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,6,2,U,1,3,1,9
1045,33,1,12,2,2,1,1,1,12,3,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,4,1,U,1,3,2,9
1046,56,1,5,2,2,1,1,1,8,3,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,0,2,U,1,3,2,9
1047,98,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1048,50,1,7,2,2,2,1,1,7,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,U,1,2,2,9
1049,26,1,2,2,2,1,1,1,2,3,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,5,1,U,1,2,2,9
1050,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1051,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1052,29,1,3,1,2,1,1,1,3,3,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,4,2,U,1,2,1,9
1053,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1054,11,2,0,0,0,0,0,1,3,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,0,2,U,1,2,2,9
1055,35,1,4,2,2,1,1,1,8,3,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,5,1,U,1,2,1,9
1056,36,2,0,0,0,0,0,1,6,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,U,1,2,1,9
1057,40,1,5,2,2,2,1,1,6,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,5,2,U,1,3,1,9
1058,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1059,58,1,1,2,2,1,1,1,2,3,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1060,30,1,8,2,2,2,1,1,12,3,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,5,1,U,1,3,1,9
1061,12,1,1,2,2,1,1,1,8,3,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,0,2,U,1,3,1,9
1062,52,1,3,1,2,1,1,1,5,3,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,U,1,3,1,9
1063,10,2,0,0,0,0,0,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,0,2,U,1,3,2,9
1064,60,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1065,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1066,56,1,8,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,5,1,U,1,3,2,9
1067,29,1,1,2,2,1,1,1,10,3,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1068,48,1,12,2,2,1,1,1,12,3,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,5,1,U,1,2,1,9
1069,67,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1070,42,1,7,2,2,1,1,1,10,3,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,0,1,U,1,2,1,9
1071,19,1,2,2,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,5,1,U,1,3,1,9
1072,33,1,6,2,2,1,1,1,10,3,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,4,1,U,1,3,2,9
1073,56,1,12,2,2,2,1,1,6,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,0,1,U,1,3,2,9
1074,7,2,0,0,0,0,0,1,5,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1075,30,1,8,2,2,1,1,1,8,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,U,1,3,2,9
1076,24,2,0,0,0,0,0,1,4,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,4,1,U,1,3,1,9
1077,48,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,U,1,3,1,9
1078,38,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,5,1,U,1,3,2,9
1079,28,1,2,2,2,1,1,1,3,3,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,0,1,U,1,3,1,9
1080,26,1,8,2,2,1,1,1,12,3,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,4,2,U,1,3,1,9
1081,62,2,0,0,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1082,23,1,9,2,2,2,1,1,12,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1083,45,1,8,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1084,6,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,2,9
1085,61,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1086,42,2,0,0,0,0,0,1,3,3,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,2,2,9
1087,57,2,0,0,0,0,0,1,6,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1088,17,1,4,2,2,2,1,1,9,3,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,U,1,2,1,9
1089,36,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1090,44,2,0,0,0,0,0,1,9,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,0,2,U,1,4,1,9
1091,15,1,3,2,2,2,1,1,5,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,0,2,U,1,4,2,9
1092,20,2,0,0,0,0,0,1,12,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,2,9
1093,11,1,2,2,2,2,1,1,12,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,0,2,U,1,4,2,9
1094,13,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,2,9
1095,50,2,0,0,0,0,0,1,5,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,U,1,2,1,9
1096,8,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,U,1,2,1,9
1097,30,2,0,0,0,0,0,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
1098,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
1099,13,1,2,2,2,1,1,1,4,1,2,1,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
1100,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
1101,35,1,8,2,2,2,1,1,8,3,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,5,1,U,1,3,2,9
1102,50,1,8,2,2,2,1,1,4,3,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1103,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
1104,56,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,4,1,U,1,3,1,9
1105,25,1,10,2,2,1,1,1,12,3,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,1,U,1,4,2,9
1106,53,1,8,2,2,2,1,1,12,3,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,0,1,U,1,4,1,9
1107,35,1,8,2,2,2,1,1,8,3,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,4,1,U,1,4,1,9
1108,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,2,9
1109,78,2,0,0,0,0,0,2,2,3,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,1,9
1110,49,1,10,2,2,2,1,1,10,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,0,2,U,1,3,1,9
1111,50,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1112,68,1,8,2,2,1,1,1,12,3,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1113,43,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,1,U,1,3,2,9
1114,72,1,4,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
1115,44,1,12,2,2,1,1,1,12,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,3,1,U,1,3,2,9
1116,69,1,6,2,1,1,1,1,10,3,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,4,1,U,1,4,1,9
1117,41,1,5,1,1,1,1,1,12,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,1,U,1,4,2,9
1118,69,1,1,2,2,1,1,1,3,3,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,1,U,1,4,2,9
1119,38,1,5,2,1,1,1,1,12,3,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,3,1,U,1,4,1,9
1120,7,1,1,2,2,1,1,1,1,3,2,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,4,1,9
1121,63,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,4,2,9
1122,7,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,4,2,9
1123,20,1,4,2,2,1,1,1,6,3,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,0,2,U,1,4,2,9
1124,36,1,6,2,2,2,1,1,8,3,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,6,1,U,1,4,2,9
1125,53,1,6,2,2,1,1,1,10,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,4,1,U,1,3,2,9
1126,52,1,8,2,2,1,1,1,8,3,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,1,U,1,3,1,9
1127,50,1,8,2,2,2,1,1,12,3,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,4,1,U,1,3,1,9
1128,59,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1129,51,1,1,2,2,2,1,1,5,3,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,U,1,2,2,9
1130,40,1,10,2,2,1,1,1,10,3,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,0,1,U,1,2,2,9
1131,57,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,1,U,1,2,2,9
1132,40,1,3,2,2,1,1,1,6,3,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
1133,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
1134,64,2,0,0,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
1135,18,1,1,2,2,1,1,1,6,3,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,5,1,U,1,3,1,9
1136,45,2,0,0,0,0,0,1,5,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,5,1,U,1,3,2,9
1137,18,1,4,2,1,1,1,1,10,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,3,1,U,1,3,1,9
1138,21,1,4,2,2,1,1,1,6,3,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,5,1,U,1,3,1,9
1139,59,1,12,1,2,1,1,1,12,3,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,4,1,U,1,4,2,9
1140,40,1,5,2,1,1,1,1,12,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,3,1,U,1,4,1,9
1141,35,1,8,2,2,1,1,1,12,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,4,1,U,1,4,1,9
1142,21,1,12,2,2,1,1,1,10,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,4,1,U,1,4,2,9
1143,52,1,5,2,1,1,1,1,6,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,5,1,U,1,4,2,9
1144,24,1,3,2,2,1,1,1,6,3,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,4,1,U,1,4,2,9
1145,76,1,3,2,2,1,1,1,3,3,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,1,9
1146,67,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,2,9
1147,21,1,5,2,2,1,1,1,6,3,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,1,9
1148,30,1,8,2,2,1,1,1,12,3,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,4,1,U,1,4,1,9
